client_id,client_nom,type_client,ville,ca_total_usd,nb_transactions,date_premiere_visite,date_derniere_visite,fidele
C00148,Client_PC_00148,Personne courante,Lubumbashi,512.05,14,2022-11-11,2025-03-19,1
C00149,Anonyme,Personne courante,Lubumbashi,19.5,1,2024-01-01,2024-01-01,0
C00149,Client_PC_00149,Personne courante,Lubumbashi,202.6,8,2022-08-19,2024-09-09,1
C00150,Client_PC_00150,Personne courante,Lubumbashi,440.53000000000003,11,2023-03-14,2025-01-01,1
C00151,Anonyme,Personne courante,Likasi,308.0,1,2023-01-20,2023-01-20,0
C00151,Client_PC_00151,Personne courante,Lubumbashi,726.02,15,2022-08-05,2025-02-05,1
C00152,Client_PC_00152,Personne courante,Lubumbashi,969.39,14,2022-08-11,2025-07-16,1
C00153,Client_PC_00153,Personne courante,Lubumbashi,1780.63,12,2022-09-19,2025-06-19,1
C00154,Anonyme,Personne courante,Lubumbashi,54.0,2,2024-12-03,2025-01-04,0
C00154,Client_PC_00154,Personne courante,Lubumbashi,657.37,15,2022-10-01,2025-07-03,1
C00155,Client_PC_00155,Personne courante,Lubumbashi,1517.25,15,2022-08-08,2025-06-02,1
C00156,Anonyme,Personne courante,Lubumbashi,263.0,2,2022-10-04,2023-03-15,0
C00156,Client_PC_00156,Personne courante,Lubumbashi,1571.0,8,2022-09-01,2024-09-04,1
C00157,Anonyme,Personne courante,Lubumbashi,279.5,1,2024-09-17,2024-09-17,0
C00157,Client_PC_00157,Personne courante,Lubumbashi,1898.85,13,2022-10-21,2025-04-28,1
C00158,Client_PC_00158,Personne courante,Lubumbashi,921.76,15,2022-11-01,2025-06-14,1
C00159,Client_PC_00159,Personne courante,Lubumbashi,635.36,9,2022-09-03,2024-10-18,1
C00160,Anonyme,Personne courante,Lubumbashi,45.5,1,2022-08-11,2022-08-11,0
C00160,Client_PC_00160,Personne courante,Lubumbashi,1028.6,12,2023-01-30,2025-07-06,1
C00161,Client_PC_00161,Personne courante,Lubumbashi,996.38,15,2022-08-13,2025-07-02,1
C00162,Client_PC_00162,Personne courante,Lubumbashi,1040.165,13,2022-09-01,2025-03-02,1
C00163,Client_PC_00163,Personne courante,Lubumbashi,384.73,11,2022-10-10,2025-02-12,1
C00164,Anonyme,Personne courante,Lubumbashi,74.1,1,2023-04-19,2023-04-19,0
C00164,Client_PC_00164,Personne courante,Lubumbashi,1898.05,17,2022-09-12,2025-05-21,1
C00165,Client_PC_00165,Personne courante,Lubumbashi,778.61,9,2023-03-18,2025-05-24,1
C00166,Client_PC_00166,Personne courante,Lubumbashi,365.90999999999997,14,2022-08-01,2025-05-11,1
C00167,Anonyme,Personne courante,Lubumbashi,63.25,1,2023-04-13,2023-04-13,0
C00167,Client_PC_00167,Personne courante,Lubumbashi,1151.595,14,2022-08-28,2025-05-20,1
C00168,Client_PC_00168,Personne courante,Lubumbashi,1294.85,15,2022-08-02,2025-06-01,1
C00169,Client_PC_00169,Personne courante,Lubumbashi,1698.61,22,2022-08-03,2025-07-30,1
C00170,Anonyme,Personne courante,Lubumbashi,32.4,2,2023-04-17,2025-05-03,0
C00170,Client_PC_00170,Personne courante,Lubumbashi,1292.71,18,2022-08-14,2025-05-10,1
C00171,Anonyme,Personne courante,Lubumbashi,20.8,2,2024-11-15,2025-06-26,0
C00171,Client_PC_00171,Personne courante,Lubumbashi,1736.93,14,2022-12-27,2025-07-31,1
C00172,Client_PC_00172,Personne courante,Lubumbashi,658.58,12,2023-03-15,2025-07-02,1
C00173,Anonyme,Personne courante,Likasi,599.3,1,2022-12-30,2022-12-30,0
C00173,Client_PC_00173,Personne courante,Lubumbashi,867.54,13,2022-08-08,2025-07-10,1
C00174,Anonyme,Personne courante,Kolwezi,21.0,1,2024-01-05,2024-01-05,0
C00174,Client_PC_00174,Personne courante,Lubumbashi,961.92,17,2022-09-15,2025-06-26,1
C00175,Client_PC_00175,Personne courante,Lubumbashi,2407.75,17,2022-08-05,2025-07-26,1
C00176,Anonyme,Personne courante,Lubumbashi,171.0,1,2024-10-11,2024-10-11,0
C00176,Client_PC_00176,Personne courante,Lubumbashi,986.17,12,2023-05-09,2025-06-30,1
C00177,Client_PC_00177,Personne courante,Lubumbashi,1624.8,15,2022-09-30,2025-07-23,1
C00178,Client_PC_00178,Personne courante,Lubumbashi,1692.67,17,2022-08-18,2025-01-06,1
C00179,Client_PC_00179,Personne courante,Lubumbashi,925.47,15,2022-09-06,2025-03-21,1
C00180,Anonyme,Personne courante,Lubumbashi,599.3,1,2024-10-01,2024-10-01,0
C00180,Client_PC_00180,Personne courante,Lubumbashi,1323.8999999999999,15,2022-10-03,2025-07-29,1
C00181,Client_PC_00181,Personne courante,Lubumbashi,2121.4,11,2022-08-12,2025-01-04,1
C00182,Anonyme,Personne courante,Lubumbashi,129.0,2,2022-08-05,2025-01-21,0
C00182,Client_PC_00182,Personne courante,Lubumbashi,1800.31,19,2022-09-01,2025-02-28,1
C00183,Anonyme,Personne courante,Lubumbashi,6.08,1,2023-09-14,2023-09-14,0
C00183,Client_PC_00183,Personne courante,Lubumbashi,1612.24,14,2022-08-12,2025-07-30,1
C00184,Anonyme,Personne courante,Lubumbashi,2.7,1,2024-09-27,2024-09-27,0
C00184,Client_PC_00184,Personne courante,Lubumbashi,799.55,12,2022-10-12,2025-01-08,1
C00185,Anonyme,Personne courante,Kolwezi,362.7,2,2024-01-31,2025-06-06,0
C00185,Client_PC_00185,Personne courante,Lubumbashi,2144.7200000000003,16,2022-08-04,2025-06-21,1
C00186,Anonyme,Personne courante,Lubumbashi,4.5,1,2025-06-10,2025-06-10,0
C00186,Client_PC_00186,Personne courante,Lubumbashi,1305.9,15,2022-10-25,2025-07-29,1
C00187,Anonyme,Personne courante,Lubumbashi,36.0,1,2024-05-23,2024-05-23,0
C00187,Client_PC_00187,Personne courante,Lubumbashi,1915.5,13,2022-09-20,2025-03-17,1
C00188,Client_PC_00188,Personne courante,Lubumbashi,1005.85,11,2022-09-24,2024-10-16,1
C00189,Anonyme,Personne courante,Lubumbashi,75.6,1,2023-09-17,2023-09-17,0
C00189,Client_PC_00189,Personne courante,Lubumbashi,1407.645,15,2022-08-12,2025-01-12,1
C00190,Client_PC_00190,Personne courante,Lubumbashi,2168.98,16,2022-08-09,2025-06-18,1
C00191,Client_PC_00191,Personne courante,Lubumbashi,2069.95,13,2022-08-04,2025-01-10,1
C00192,Anonyme,Personne courante,Likasi,84.0,1,2024-07-13,2024-07-13,0
C00192,Client_PC_00192,Personne courante,Lubumbashi,944.99,13,2022-10-28,2025-06-28,1
C00193,Client_PC_00193,Personne courante,Lubumbashi,338.38,10,2022-08-04,2025-02-11,1
C00194,Anonyme,Personne courante,Lubumbashi,81.0,1,2024-10-10,2024-10-10,0
C00194,Client_PC_00194,Personne courante,Lubumbashi,1081.62,15,2022-08-21,2025-07-17,1
C00195,Anonyme,Personne courante,Kolwezi,55.5,2,2023-08-03,2024-10-07,0
C00195,Client_PC_00195,Personne courante,Lubumbashi,658.92,11,2022-11-01,2025-06-04,1
C00196,Client_PC_00196,Personne courante,Lubumbashi,1285.95,16,2022-09-07,2025-04-03,1
C00197,Client_PC_00197,Personne courante,Lubumbashi,1880.57,18,2022-10-28,2025-07-17,1
C00198,Client_PC_00198,Personne courante,Lubumbashi,415.06,12,2022-08-24,2025-02-21,1
C00199,Client_PC_00199,Personne courante,Lubumbashi,766.3,11,2022-08-13,2025-07-03,1
C00200,Client_PC_00200,Personne courante,Lubumbashi,672.57,9,2022-12-10,2025-07-02,1
C00201,Client_PC_00201,Personne courante,Lubumbashi,1129.79,19,2022-08-30,2025-07-22,1
C00202,Anonyme,Personne courante,Lubumbashi,7.5,1,2023-02-02,2023-02-02,0
C00202,Client_PC_00202,Personne courante,Lubumbashi,695.3399999999999,13,2022-08-10,2025-07-21,1
C00203,Anonyme,Personne courante,Lubumbashi,35.0,1,2022-12-06,2022-12-06,0
C00203,Client_PC_00203,Personne courante,Lubumbashi,1160.9,18,2022-08-04,2025-06-13,1
C00204,Client_PC_00204,Personne courante,Lubumbashi,818.9300000000001,9,2023-06-12,2025-05-19,1
C00205,Client_PC_00205,Personne courante,Lubumbashi,1107.25,15,2022-08-02,2025-05-16,1
C00206,Anonyme,Personne courante,Lubumbashi,40.5,1,2024-06-26,2024-06-26,0
C00206,Client_PC_00206,Personne courante,Lubumbashi,1989.06,22,2022-08-31,2025-07-07,1
C00207,Anonyme,Personne courante,Likasi,110.7,1,2024-04-10,2024-04-10,0
C00207,Client_PC_00207,Personne courante,Lubumbashi,1314.67,12,2022-08-01,2025-07-03,1
C00208,Client_PC_00208,Personne courante,Lubumbashi,1563.1,18,2022-08-05,2025-02-23,1
C00209,Anonyme,Personne courante,Lubumbashi,54.0,1,2024-04-06,2024-04-06,0
C00209,Client_PC_00209,Personne courante,Lubumbashi,3085.15,17,2022-08-05,2024-09-18,1
C00210,Client_PC_00210,Personne courante,Lubumbashi,886.56,15,2022-08-09,2025-07-31,1
C00211,Anonyme,Personne courante,Likasi,11.2,1,2024-05-21,2024-05-21,0
C00211,Client_PC_00211,Personne courante,Lubumbashi,1414.6,10,2022-08-04,2025-04-07,1
C00212,Anonyme,Personne courante,Likasi,46.2,2,2023-08-01,2024-12-13,0
C00212,Client_PC_00212,Personne courante,Lubumbashi,1565.1299999999999,22,2022-09-03,2025-06-30,1
C00213,Anonyme,Personne courante,Lubumbashi,145.5,3,2022-11-28,2024-04-17,1
C00213,Client_PC_00213,Personne courante,Lubumbashi,1448.19,16,2022-12-07,2025-06-19,1
C00214,Anonyme,Personne courante,Lubumbashi,2.1,1,2023-12-25,2023-12-25,0
C00214,Client_PC_00214,Personne courante,Lubumbashi,1367.83,16,2022-08-11,2025-03-18,1
C00215,Anonyme,Personne courante,Lubumbashi,94.3,1,2025-06-06,2025-06-06,0
C00215,Client_PC_00215,Personne courante,Lubumbashi,2023.5,15,2022-10-18,2025-07-24,1
C00216,Anonyme,Personne courante,Lubumbashi,624.0,1,2023-11-25,2023-11-25,0
C00216,Client_PC_00216,Personne courante,Lubumbashi,1133.45,14,2022-11-24,2025-03-08,1
C00217,Anonyme,Personne courante,Likasi,45.28,2,2024-01-23,2025-01-20,0
C00217,Client_PC_00217,Personne courante,Lubumbashi,1406.67,15,2022-09-22,2025-02-16,1
C00218,Anonyme,Personne courante,Lubumbashi,12.6,1,2024-01-06,2024-01-06,0
C00218,Client_PC_00218,Personne courante,Lubumbashi,449.1,10,2022-09-22,2024-12-20,1
C00219,Anonyme,Personne courante,Lubumbashi,624.0,1,2023-12-15,2023-12-15,0
C00219,Client_PC_00219,Personne courante,Lubumbashi,1042.79,10,2022-12-07,2025-07-31,1
C00220,Anonyme,Personne courante,Likasi,3.6,1,2025-05-29,2025-05-29,0
C00220,Client_PC_00220,Personne courante,Lubumbashi,1557.26,16,2022-08-01,2025-05-03,1
C00221,Client_PC_00221,Personne courante,Lubumbashi,1230.59,14,2023-01-03,2025-06-15,1
C00222,Anonyme,Personne courante,Lubumbashi,6.3,1,2025-05-12,2025-05-12,0
C00222,Client_PC_00222,Personne courante,Lubumbashi,1050.67,15,2022-09-17,2025-03-04,1
C00223,Client_PC_00223,Personne courante,Lubumbashi,2900.57,17,2022-08-05,2025-05-15,1
C00224,Anonyme,Personne courante,Kolwezi,9.8,1,2023-08-21,2023-08-21,0
C00224,Client_PC_00224,Personne courante,Lubumbashi,1364.53,19,2022-08-17,2025-05-06,1
C00225,Client_PC_00225,Personne courante,Lubumbashi,2399.9,17,2022-08-13,2025-06-17,1
C00226,Client_PC_00226,Personne courante,Lubumbashi,739.9,15,2022-10-28,2025-02-03,1
C00227,Anonyme,Personne courante,Lubumbashi,834.3,2,2024-09-18,2025-02-14,0
C00227,Client_PC_00227,Personne courante,Lubumbashi,540.06,11,2022-08-18,2025-06-10,1
C00228,Client_PC_00228,Personne courante,Lubumbashi,2094.12,13,2022-09-20,2025-05-14,1
C00229,Anonyme,Personne courante,Lubumbashi,5.4,1,2023-09-01,2023-09-01,0
C00229,Client_PC_00229,Personne courante,Lubumbashi,841.585,14,2022-09-09,2025-07-28,1
C00230,Client_PC_00230,Personne courante,Lubumbashi,2827.23,19,2022-08-23,2025-06-27,1
C00231,Client_PC_00231,Personne courante,Lubumbashi,2711.15,20,2022-09-27,2025-03-29,1
C00232,Anonyme,Personne courante,Lubumbashi,120.0,1,2025-04-01,2025-04-01,0
C00232,Client_PC_00232,Personne courante,Lubumbashi,1098.7,16,2022-09-12,2025-07-29,1
C00233,Client_PC_00233,Personne courante,Lubumbashi,250.78,11,2022-08-16,2024-11-20,1
C00234,Client_PC_00234,Personne courante,Lubumbashi,1098.1,11,2022-08-01,2025-07-05,1
C00235,Anonyme,Personne courante,Kolwezi,18.900000000000002,2,2023-05-26,2023-11-13,0
C00235,Client_PC_00235,Personne courante,Lubumbashi,1285.9850000000001,14,2022-08-22,2025-05-13,1
C00236,Client_PC_00236,Personne courante,Lubumbashi,350.23,6,2023-01-12,2025-06-01,1
C00237,Anonyme,Personne courante,Lubumbashi,500.0,1,2025-02-27,2025-02-27,0
C00237,Client_PC_00237,Personne courante,Lubumbashi,814.64,18,2022-08-20,2025-03-24,1
C00238,Anonyme,Personne courante,Lubumbashi,221.4,1,2024-03-13,2024-03-13,0
C00238,Client_PC_00238,Personne courante,Lubumbashi,1344.18,10,2022-08-29,2025-06-10,1
C00239,Client_PC_00239,Personne courante,Lubumbashi,1104.1999999999998,20,2022-09-27,2025-03-28,1
C00240,Client_PC_00240,Personne courante,Lubumbashi,1891.6,19,2022-09-20,2025-05-09,1
C00241,Anonyme,Personne courante,Kolwezi,171.0,1,2023-09-01,2023-09-01,0
C00241,Client_PC_00241,Personne courante,Lubumbashi,2454.9,11,2022-08-04,2025-05-26,1
C00242,Anonyme,Personne courante,Lubumbashi,9.8,1,2024-06-24,2024-06-24,0
C00242,Client_PC_00242,Personne courante,Lubumbashi,1101.7,12,2022-09-27,2025-01-07,1
C00243,Client_PC_00243,Personne courante,Lubumbashi,968.75,11,2023-02-28,2025-06-30,1
C00244,Client_PC_00244,Personne courante,Lubumbashi,1371.35,13,2023-01-22,2025-07-29,1
C00245,Client_PC_00245,Personne courante,Lubumbashi,2607.67,17,2022-08-06,2025-07-25,1
C00246,Anonyme,Personne courante,Likasi,8.4,1,2023-10-31,2023-10-31,0
C00246,Client_PC_00246,Personne courante,Lubumbashi,496.55,9,2022-09-23,2025-07-25,1
C00247,Anonyme,Personne courante,Lubumbashi,864.8,2,2024-01-11,2024-08-27,0
C00247,Client_PC_00247,Personne courante,Lubumbashi,627.98,13,2022-08-23,2025-07-30,1
C00248,Client_PC_00248,Personne courante,Lubumbashi,915.53,14,2022-11-18,2025-03-17,1
C00249,Anonyme,Personne courante,Kolwezi,189.0,2,2023-10-15,2025-03-13,0
C00249,Client_PC_00249,Personne courante,Lubumbashi,558.79,12,2022-08-16,2025-02-07,1
C00250,Anonyme,Personne courante,Kolwezi,581.6,3,2023-07-11,2025-06-12,1
C00250,Client_PC_00250,Personne courante,Lubumbashi,703.48,15,2022-08-26,2025-07-24,1
C00251,Client_PC_00251,Personne courante,Lubumbashi,407.25,5,2022-09-13,2025-07-21,1
C00252,Client_PC_00252,Personne courante,Lubumbashi,681.75,8,2023-04-18,2025-05-21,1
C00253,Anonyme,Personne courante,Lubumbashi,62.88,2,2022-11-22,2025-06-29,0
C00253,Client_PC_00253,Personne courante,Lubumbashi,752.02,8,2022-08-02,2025-01-13,1
C00254,Anonyme,Personne courante,Lubumbashi,1.35,1,2024-07-11,2024-07-11,0
C00254,Client_PC_00254,Personne courante,Lubumbashi,701.3,10,2023-08-05,2025-06-10,1
C00255,Client_PC_00255,Personne courante,Lubumbashi,328.95,8,2022-11-10,2024-08-26,1
C00256,Anonyme,Personne courante,Lubumbashi,500.0,1,2024-03-25,2024-03-25,0
C00256,Client_PC_00256,Personne courante,Lubumbashi,415.43,12,2022-09-07,2025-05-29,1
C00257,Client_PC_00257,Personne courante,Lubumbashi,578.52,14,2022-09-23,2025-01-14,1
C00258,Anonyme,Personne courante,Kolwezi,392.0,1,2023-09-11,2023-09-11,0
C00258,Client_PC_00258,Personne courante,Lubumbashi,2037.0,17,2022-09-05,2025-06-19,1
C00259,Client_PC_00259,Personne courante,Lubumbashi,1150.985,15,2022-08-25,2025-07-15,1
C00260,Anonyme,Personne courante,Kolwezi,28.6,1,2023-09-15,2023-09-15,0
C00260,Client_PC_00260,Personne courante,Lubumbashi,820.9,12,2022-08-22,2025-05-15,1
C00261,Client_PC_00261,Personne courante,Lubumbashi,1615.37,12,2022-08-08,2024-12-23,1
C00262,Client_PC_00262,Personne courante,Lubumbashi,1487.9,8,2022-08-15,2025-03-11,1
C00263,Anonyme,Personne courante,Likasi,259.8,2,2022-11-23,2023-10-02,0
C00263,Client_PC_00263,Personne courante,Lubumbashi,898.94,8,2023-01-09,2025-05-05,1
C00264,Client_PC_00264,Personne courante,Lubumbashi,1410.2,8,2022-09-18,2025-02-06,1
C00265,Anonyme,Personne courante,Kolwezi,426.3,3,2022-08-30,2023-11-02,1
C00265,Client_PC_00265,Personne courante,Lubumbashi,1317.45,19,2022-09-01,2025-04-25,1
C00266,Client_PC_00266,Personne courante,Lubumbashi,1373.315,18,2022-08-01,2025-07-11,1
C00267,Client_PC_00267,Personne courante,Lubumbashi,2054.49,15,2022-08-20,2025-04-30,1
C00268,Client_PC_00268,Personne courante,Lubumbashi,2031.3500000000001,13,2022-08-05,2025-01-27,1
C00269,Client_PC_00269,Personne courante,Lubumbashi,785.0,14,2022-08-29,2025-03-20,1
C00270,Client_PC_00270,Personne courante,Lubumbashi,879.14,15,2022-10-18,2025-05-08,1
C00271,Anonyme,Personne courante,Kolwezi,384.0,1,2023-01-16,2023-01-16,0
C00271,Client_PC_00271,Personne courante,Lubumbashi,1614.9,16,2022-08-08,2024-11-30,1
C00272,Client_PC_00272,Personne courante,Lubumbashi,1667.35,21,2022-10-20,2025-07-10,1
C00273,Client_PC_00273,Personne courante,Lubumbashi,1026.26,18,2022-09-10,2025-07-31,1
C00274,Anonyme,Personne courante,Lubumbashi,94.3,1,2024-06-27,2024-06-27,0
C00274,Client_PC_00274,Personne courante,Lubumbashi,822.83,10,2022-10-06,2025-05-21,1
C00275,Anonyme,Personne courante,Lubumbashi,96.0,1,2022-12-10,2022-12-10,0
C00275,Client_PC_00275,Personne courante,Lubumbashi,1343.05,20,2022-08-16,2025-05-19,1
C00276,Client_PC_00276,Personne courante,Lubumbashi,809.64,14,2022-09-03,2025-02-24,1
C00277,Anonyme,Personne courante,Lubumbashi,78.7,2,2022-11-23,2024-04-23,0
C00277,Client_PC_00277,Personne courante,Lubumbashi,730.0600000000001,15,2022-08-06,2025-05-06,1
C00278,Anonyme,Personne courante,Kolwezi,5.6,1,2024-11-29,2024-11-29,0
C00278,Client_PC_00278,Personne courante,Lubumbashi,572.8100000000001,15,2022-08-01,2025-07-29,1
C00279,Anonyme,Personne courante,Lubumbashi,131.7,4,2023-10-15,2024-12-18,1
C00279,Client_PC_00279,Personne courante,Lubumbashi,2238.12,13,2022-09-21,2025-05-31,1
C00280,Anonyme,Personne courante,Kolwezi,142.025,1,2023-01-31,2023-01-31,0
C00280,Client_PC_00280,Personne courante,Lubumbashi,1775.605,22,2022-08-01,2025-07-23,1
C00281,Client_PC_00281,Personne courante,Lubumbashi,1706.61,14,2022-09-27,2025-04-08,1
C00282,Client_PC_00282,Personne courante,Lubumbashi,804.76,12,2022-08-11,2025-05-16,1
C00283,Client_PC_00283,Personne courante,Lubumbashi,981.1899999999999,14,2023-01-27,2025-07-15,1
C00284,Client_PC_00284,Personne courante,Lubumbashi,1650.0,15,2022-08-13,2025-03-19,1
C00285,Anonyme,Personne courante,Lubumbashi,12.6,1,2024-02-19,2024-02-19,0
C00285,Client_PC_00285,Personne courante,Lubumbashi,2176.86,15,2022-08-27,2025-07-23,1
C00286,Client_PC_00286,Personne courante,Lubumbashi,988.5,10,2022-10-26,2025-01-21,1
C00287,Anonyme,Personne courante,Lubumbashi,79.5,2,2022-09-02,2024-01-25,0
C00287,Client_PC_00287,Personne courante,Lubumbashi,1639.5,16,2022-08-06,2025-07-26,1
C00288,Anonyme,Personne courante,Lubumbashi,114.0,1,2023-07-04,2023-07-04,0
C00288,Client_PC_00288,Personne courante,Lubumbashi,2772.0099999999998,19,2022-08-13,2025-07-02,1
C00289,Anonyme,Personne courante,Lubumbashi,1094.4,2,2022-11-10,2024-08-06,0
C00289,Client_PC_00289,Personne courante,Lubumbashi,343.11,12,2022-08-20,2025-07-05,1
C00290,Anonyme,Personne courante,Lubumbashi,114.0,1,2022-08-15,2022-08-15,0
C00290,Client_PC_00290,Personne courante,Lubumbashi,207.31,11,2022-09-20,2025-05-03,1
C00291,Anonyme,Personne courante,Lubumbashi,21.0,1,2025-05-13,2025-05-13,0
C00291,Client_PC_00291,Personne courante,Lubumbashi,1012.05,8,2022-09-16,2025-01-30,1
C00292,Anonyme,Personne courante,Kolwezi,19.5,1,2025-05-15,2025-05-15,0
C00292,Client_PC_00292,Personne courante,Lubumbashi,479.17,15,2022-11-06,2025-06-09,1
C00293,Client_PC_00293,Personne courante,Lubumbashi,1438.31,24,2022-08-01,2025-04-23,1
C00294,Client_PC_00294,Personne courante,Lubumbashi,1619.82,19,2022-09-12,2025-04-18,1
C00295,Anonyme,Personne courante,Lubumbashi,27.0,1,2024-11-30,2024-11-30,0
C00295,Client_PC_00295,Personne courante,Lubumbashi,2265.11,15,2022-10-12,2025-05-06,1
C00296,Anonyme,Personne courante,Kolwezi,84.5,1,2023-05-09,2023-05-09,0
C00296,Client_PC_00296,Personne courante,Lubumbashi,703.8299999999999,7,2022-08-25,2025-02-25,1
C00297,Client_PC_00297,Personne courante,Lubumbashi,700.51,13,2022-08-01,2025-05-24,1
C00298,Anonyme,Personne courante,Kolwezi,74.1,1,2025-07-14,2025-07-14,0
C00298,Client_PC_00298,Personne courante,Lubumbashi,567.85,10,2022-10-14,2025-06-16,1
C00299,Anonyme,Personne courante,Lubumbashi,299.0,1,2023-02-17,2023-02-17,0
C00299,Client_PC_00299,Personne courante,Lubumbashi,1815.55,17,2022-08-01,2024-11-25,1
C00300,Anonyme,Personne courante,Lubumbashi,185.6,3,2022-09-07,2023-08-04,1
C00300,Client_PC_00300,Personne courante,Lubumbashi,2174.2,18,2022-08-20,2025-01-05,1
C00301,Client_PC_00301,Personne courante,Lubumbashi,1746.46,20,2022-09-23,2024-12-05,1
C00302,Anonyme,Personne courante,Lubumbashi,384.0,1,2024-12-06,2024-12-06,0
C00302,Client_PC_00302,Personne courante,Lubumbashi,1729.6399999999999,18,2022-08-11,2025-06-02,1
C00303,Anonyme,Personne courante,Lubumbashi,12.6,1,2022-09-13,2022-09-13,0
C00303,Client_PC_00303,Personne courante,Lubumbashi,1179.8,17,2022-09-23,2025-07-27,1
C00304,Anonyme,Personne courante,Kolwezi,30.1,2,2022-10-05,2024-06-21,0
C00304,Client_PC_00304,Personne courante,Lubumbashi,806.89,17,2022-08-02,2025-06-03,1
C00305,Client_PC_00305,Personne courante,Lubumbashi,821.68,15,2022-09-14,2024-10-18,1
C00306,Anonyme,Personne courante,Likasi,62.4,2,2025-01-06,2025-04-29,0
C00306,Client_PC_00306,Personne courante,Lubumbashi,1955.1499999999999,11,2022-09-03,2025-07-16,1
C00307,Anonyme,Personne courante,Lubumbashi,21.0,1,2025-02-22,2025-02-22,0
C00307,Client_PC_00307,Personne courante,Lubumbashi,924.4,13,2022-08-01,2025-03-22,1
C00308,Client_PC_00308,Personne courante,Lubumbashi,325.9,11,2022-08-05,2025-07-07,1
C00309,Client_PC_00309,Personne courante,Lubumbashi,1172.9,11,2022-09-23,2025-07-25,1
C00310,Anonyme,Personne courante,Lubumbashi,369.25,2,2022-11-15,2025-07-29,0
C00310,Client_PC_00310,Personne courante,Lubumbashi,1187.2,8,2022-08-25,2023-11-10,1
C00311,Client_PC_00311,Personne courante,Lubumbashi,1149.02,17,2022-08-21,2025-07-21,1
C00312,Client_PC_00312,Personne courante,Lubumbashi,491.06,13,2023-03-19,2025-06-07,1
C00313,Anonyme,Personne courante,Likasi,500.0,1,2023-02-19,2023-02-19,0
C00313,Client_PC_00313,Personne courante,Lubumbashi,1180.7,14,2022-09-14,2025-06-02,1
C00314,Anonyme,Personne courante,Lubumbashi,223.2,2,2024-04-29,2025-02-15,0
C00314,Client_PC_00314,Personne courante,Lubumbashi,1487.2,15,2022-08-11,2025-05-23,1
C00315,Client_PC_00315,Personne courante,Lubumbashi,759.15,9,2022-10-03,2024-11-11,1
C00316,Anonyme,Personne courante,Lubumbashi,4.5,1,2024-07-30,2024-07-30,0
C00316,Client_PC_00316,Personne courante,Lubumbashi,1678.1599999999999,17,2022-08-18,2025-07-13,1
C00317,Anonyme,Personne courante,Lubumbashi,57.36,2,2025-02-25,2025-04-21,0
